Profile URL,Name,Price,BHKS,WhyBuy,Amenities,Swimming Pool,Gymnasium,Status,Price per Sqft,Launch Date,Possession by,Total Towers,Total Units,Project Type,Property Type,Project Area,Occupancy Certificate,Commencement Certificate,Full Address,Pincode,About Developer,Specifications,Place,1 BHK,2 BHK,3 BHK,4 BHK,5 BHK,BHK Above 5
https://www.magicbricks.com/adreno-towers-amanora-park-town-pune-pdpid-4d4235303833363734,Adreno Towers, 51.0 Lac -  67.5 Lac,"1,2 BHK Flats","Why Buy in this Project?
Digital Locking System
Location Advantages:-Noble Hospital: 1 Km
Amanora Mall: 0.5 Km
Airport: 12 km
IT Hub- 1 Km
Solapur Highway: 1km
Eon IT Park: 5 Km
Amanora mall within the premises
3 School operations within the premises
Railway Station: 10 Kms
+7 more",",Club House,Cycling & Jogging Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Gymnasium,Kids Play Area,Library And Business Centre,Piped Gas",Yes,Yes,Ready To Move,969 - 14814,14-Oct,20-Dec,5,1184,Residential,Flat,7 Acre,Yes,Yes,"Hadapsar, Pune.",411028,Amanora Park Town,STRUCTURERCC structureELECTRICALSConcealed wiring with modular switch boardsFITTINGSProvision for telephone and cable connectionBATHROOMBranded chrome finished bathroom fittingsConcealed plumbingDesigner sanitary wareDesigner dado in toiletExhaust fans in toilets and kitchen platform with trolleyGeyser in master toiletFLOORINGVitrified flooringSECURITYDigital locking systemFINISHINGGypsum plaster for ceilingDOORSFlush doors for internal rooms,Hadapsar,yes,yes,No,No,No,No
https://www.magicbricks.com/astonia-classic-undri-pune-pdpid-4d4235303233393032,Astonia Classic, 47.0 Lac -  50.0 Lac,2 BHK Flats,"Why Buy in this Project?
Bishops School - 1.3 km
Dorabjee Mall - 3km
Vibgyor High School  3 km
Undri Chowk  150mtrs
Delhi Public School, Pune  2km
ISKCON Temple  7km
+3 more",",Security,Intercom Facility,Kids Play Area,Flower Gardens No,Power Back Up No,Swimming Pool No,Club House No,Lift No,Reserved Parking No,Visitor Parking No,Maintenance Staff No,Bank & ATM",Yes,Detail not provided,Under Construction,3615 - 8734,13-Dec,data not available in site,12,1154,Residential,Flat,15 Acre,No,No,"Shree Siddhivinayak Meera, Undri, Pune, Maharashtra",411060,"Amit Enterprises Housing Ltd.
                      	


                                Years of Experience - 38","FlooringKitchen: Vitrified FlooringLiving, Dining: Vitrified FlooringMaster Bedroom: Vitrified FlooringOther Bedroom: Vitrified FlooringToilet: Anti Skid FlooringFittingMain Door: Both Sides Laminated Flush DoorInternal Door: Both Sides Laminated Flush DoorsKitchen: Granite Platform with S.S SinkWindows: Powder Coated Aluminium Sliding WindowsWallsExterior: Weather Resistant Texture PaintInterior: OBDKitchen: Ceramic Tiles up to Lintel LevelToilets: Ceramic Tiles up to Lintel Level", Pune,No,yes,No,No,No,No
https://www.magicbricks.com/camelot-royale-viman-nagar-pune-pdpid-4d4235303230363932,Camelot Royale, 85.0 Lac -  1.0 Cr,2 BHK Flats,data not available in site,",Club House,Jogging and Strolling Track,Outdoor Tennis Courts,Cycling & Jogging Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Visitor Parking,Intercom Facility",Yes,Detail not provided,Ready To Move,6855 - 7407,5-Jul,14-May,6,170,Residential,Flat,2 Acre,Yes,Yes,"Rajiv Nagar North, Mhada Colony, Viman Nagar, Pune, Maharashtra",411014,Gold Group,data not available in site, Viman Nagar,No,yes,No,No,No,No
https://www.magicbricks.com/clover-acropolis-viman-nagar-pune-pdpid-4d4235303232393837,Clover Acropolis, 1.30 Cr -  1.60 Cr,"2,3 BHK Flats","Why Buy in this Project?
Infrastructure:Magarpatta road 1 km | 10 min
The Lexicon Int... 8 km | 35 min
Sahyadri Specia... 8 km | 35 min
Symbiosis Law S... 8 km | 35 min
Neighborhood:Khulewadi 2 km | 15 min
Sanjay Park 3 km | 15 min
Akash Nagar 3 km | 15 min
USP:Located in the neighborhood of eastern corridor of Pune, Viman Nagar is one of the most preferred locations for IT professionals. Emerging IT/ITES industries is a major reason Viman Nagar is experiencing increased number of residential demands. Other reasons that enhance the real estate scenario here are: Swift connectivity and public transport systems Regular bus routes and a much-improved road network
+5 more",",Club House,Private Terrace/Garden,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Intercom Facility,Maintenance Staff",Yes,Detail not provided,Ready To Move,8667 - 10714,data not available in site,12-Oct,6,432,Residential,Flat,8 Acre,No,No,data not available in site,411014,Clover Developer,data not available in site,data not available in site,No,yes,yes,No,No,No
https://www.magicbricks.com/keystone-altura-wakad-pune-pdpid-4d4235303837343333,Keystone Altura, 1.24 Cr Onwards,3 BHK Flats,"Why Buy in this Project?
ConnectivityKhadki Railway ... 1 km | 10 min
InfrastructureNational Highwa... 1 km | 10 min
Wisdom World Sc... 3 km | 15 min
Lifepoint Multi... 2 km | 15 min
Symbiosis Unive... 13 km | 60 min
NeighborhoodRahatani 2 km | 15 min
Thergaon 2 km | 15 min
Hinjawadi 2 km | 15 min
+5 more",",Club House,Cafeteria/Food Court,Bar/Lounge,Jogging and Strolling Track,Cycling & Jogging Track,Dance Studio,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking",Yes,Detail not provided,Under Construction,7066,16-Apr,22-Dec,2,108,Residential,Flat,2 Acre,No,Yes,"Sr.no.123/p,next ginger hotel,wakad,pune-411057",411057,"Keystone Lifespaces
                      	


                                Years of Experience - 31",data not available in site,wakad,No,No,yes,No,No,No
https://www.magicbricks.com/mangal-bhairav-sinhagad-road-pune-pdpid-4d4235303033313438,Mangal Bhairav, 38.0 Lac -  42.0 Lac,1 BHK Flats,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,6500 - 7080,11-Jan,15-Dec,9,1672,Residential,Flat,19 Acre,No,No,data not available in site,411051,Nanded City Development & Construction Co. Ltd.,"StructureRCC Solid Wall Frame.Doors And WindowsSpecially designed doors with flush door shutters and good quality door fittings. Windows Standard design for all doors including safety door and main door.Powder Coated Aluminum sliding windows with M.S. security grill & mosquito net.ElectricalConcealed copper wiring with modular switches.Satellite TV/ Tel. NetworkProvision of TV / Telephone point in the living room & all bedrooms.FlooringVitrified TilesKitchen PlatformGranite top platform with stainless steel sink with glazed tile dado up to ceiling. Provision for Water Purifier.ToiletFlooring - Anti skid tiles. Dado - Glazed tiles dado up to door top.PlumbingConcealed plumbing.Sanitary wareStandard sanitary ware with Brass Chromium plated fittings.PaintingExternal - Superior quality acrylic paint.Internal - Oil bond distemper in pleasing shades. Doors, Windows, grills, etc. - Enamel paint.LiftsLifts with backup. Stretcher lift only for 22 storied building.Solar Water HeatingHot water connection from overhead solar water heating system for shower only.",data not available in site,yes,No,No,No,No,No
https://www.magicbricks.com/megapolis-sangria-towers-hinjewadi-pune-pdpid-4d4235303033353031,Megapolis Sangria Towers, 59.0 Lac -  93.0 Lac,"2,3 BHK Flats",data not available in site,",Club House,Cycling & Jogging Track,Power Back Up,Lift,Security,Park,Reserved Parking,Visitor Parking,Intercom Facility,Guest Accommodation,Gymnasium,Indoor Games Room",Detail not provided,Yes,Ready To Move,4115 - 6261,9-Jan,15-Mar,9,1050,Residential,Flat,30 Acre,Yes,Yes,"Megapolis Road,Phase 3, Hinjewadi Rajiv Gandhi Infotech Park, HinjawadiGodambewadi, Maharashtra",411057,"Megapolis Group
                      	


                                Years of Experience - 13",data not available in site, Hinjewadi Rajiv Gandhi Infotech Park,No,yes,yes,No,No,No
https://www.magicbricks.com/blue-ridge-hinjewadi-pune-pdpid-4d4235303030353630,Blue Ridge, 39.0 Lac -  2.0 Cr,"1,2,3,4,5 BHK Flats","Why Buy in this Project?
138 Acres Integrated Township
Modern Amenities
Near to Hinjewadi Rajiv Gandhi Infotech Park
Near by Upcoming Metro Station
60% Open Space.
Landscape Gardens.
Indoor badminton Court.
Vehicle Free Podium Area.
Adequate covered parking for all units.
Untapped Location in the heart of Hinjewadi.
Aluminum form work technology by MiVAN for high rise construction
Well-built concrete roads with landscaped sidewalks
Location Advantage:2 mins from Hinjewadi-Phase 1.
Main Hinjewadi road-5 minutes.
1.5 hours from the Panvel international airport.
10 minutes off from the Pune-Mumbai expressway.
InfrastructureNational Highwa. 1 km | 10 min
Akshara Interna. 5 km | 20 min
Lifepoint Multi. 5 km | 20 min
NeighborhoodNande 3 km | 15 min
Nerhe 3 km | 15 min
Godambewadi 3 km | 15 min
+19 more",",Club House,Cafeteria/Food Court,Jogging and Strolling Track,Outdoor Tennis Courts,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking",Yes,Detail not provided,Under Construction,5525 - 7848,19-Apr,22-Jun,25,3644,Residential,Flat,138 Acre,No,Yes,"Phase 1, Hinjewadi Rajiv Gandhi Infotech Park, HinjawadiPimpri-Chinchwad, Maharashtra",411057,Paranjape Schemes Construction Ltd.,"FLOORING AND DADO WORKVitrified tiles of 800 x 800mm for Living, Dining, Kitchen and BedroomsFloor tiles of 300x300mm for toiletsDado tiles in toilet upto lintel levelDato tiles above cooking platform up to lintel level KitchenKITCHENBlack Granite kitchen platform with stainless steel sink - S.S. Sink makeModular Kitchen with provision for dish washer modular kitchen makeDOORSMain Door - Flush door with laminate on both sidesLaminateAll internal door with flush door with laminate finish on both sidesPowder coated aluminum sliding door shutter with glassELECTRICAL AND PLUMBINGConcealed wiring with modular switchesConcealed plumbing with C.P. plumbing fixturesSanitary fittingsElectrical and plumbing provisions for water heater and electrical provision for exhaust fan in all toiletsElectrical and plumbing provisions for water purification and electrical provison for exhaust fan in kitchenTV and telephone points in living room and all bedroomsAC electrical points in living and all BedroomsWINDOWSPowder coated aluminum sliding windowPAINTAINGS AND FINISHESAll walls excepts balcony, toilet and dry balcony will have gypsum punning and plastic emulsion paint", HinjawadiPimpri-Chinchwad,yes,yes,yes,yes,yes,No
https://www.magicbricks.com/mont-vert-grande-pashan-pune-pdpid-4d4235303033323434,Mont Vert Grande, 77.0 Lac -  1.30 Cr,2 BHK Flats,"Why Buy in this Project?
Mont vert homes a trusted brand for over 3 decades.
Project is located away from all hustle and bustle of the city, yet offers superb connectivity.
Spacious three side open apartment with all amenities.
Structured payment schedule.
From 'Structured payment schedule' to 'Attractive payment plan'
Location Advantage:ConvenienceICICI Bank - 0.75 km
Reliance Fresh - 1.3 km
Star Market - 3 km
EducationSt. Josephs High School - 4.2 km
Loyola High School - 4.9 km
Vidya Valley School - 5.6 km
Dhruv Global School - 6.4 km
FoodMahabaleshwar Hotel - 3.2 km
Wadeshwar Baner - 3.4 km
High Street Balewadi - 5.4 km
Entertainment and ShoppingWestend Mall - 6 km
E-Square - 6.8 km
Pavillion Mall - 6.8 km
Health & WellnessVitalife Clinic - 1 km
Jupiter Hospital - 5.5 km
Medipoint Hospital - 5.6 km
Surya Hospital - 6.9 km
+19 more",",Club House,Lift,Security,Reserved Parking,Visitor Parking,Kids Play Area,Flower Gardens,Rain Water Harvesting,Water Storage,Waste Disposal,Fire Fighting Equipment No,Power Back Up",Detail not provided,Detail not provided,Ready To Move,6474 - 8667,9-Jun,23-Dec,5,300,Residential,Flat,3 Acre,Yes,Yes,"Pashan - Sutarwadi Road , Near Sai Chowk , Pashan , Pune.",411045,"Mont Vert Homes
                      	


                                Years of Experience - 29",data not available in site, Pashan ,No,yes,No,No,No,No
https://www.magicbricks.com/sylvan-heights-aundh-pune-pdpid-4d4235303331373235,Sylvan Heights, 1.15 Cr -  1.70 Cr,"2,3 BHK Flats",data not available in site,",Club House,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Intercom Facility,Bank & ATM,Gymnasium,Flower Gardens,Library And Business Centre",Yes,Yes,Ready To Move,10952 - 14286,2-Jul,4-Dec,3,292,Residential,Flat,3 Acre,Yes,Yes,Sr no137 Aundh Pune 411007,411007,"Naiknavare Developers Pvt. Ltd.
                      	


                                Years of Experience - 35",data not available in site,Sr no137 Aundh Pune 411007,No,yes,yes,No,No,No
https://www.magicbricks.com/marvel-arco-hadapsar-pune-pdpid-4d4235303734333036,Marvel Arco, 98.0 Lac -  1.75 Cr,"2,3 BHK Flat, Penthouses","Why Buy in this Project?
Marvel Arco is located in the eastern part of Pune, at Magarpatta Road, Hadapsar.
Home to 2 SEZ's, 2 residential townships and Fursungi IT Park, and in close proximity to Koregaon Park and Kalyani Nagar.
Just 20 minutes from the airport
25 minutes from the railway station
Close to major hospitals and schools.
In the vicinity of Software Parks and BPO offices.
+3 more",",Club House,Jogging and Strolling Track,Cycling & Jogging Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Visitor Parking,Intercom Facility,Banquet Hall",Yes,Detail not provided,Ready To Move,6435 - 9428,11-Jun,18-Dec,2,94,Residential,"Flat, Penthouse",2 Acre,No,No,"Malwadi Rd, Amanora Park Town, Hadapsar, Pune, Maharashtra",411028,"Marvel Realtors
                      	


                                Years of Experience - 20",data not available in site, Hadapsar,No,yes,yes,No,No,No
https://www.magicbricks.com/belvalkar-chaitrangan-katraj-pune-pdpid-4d4235303034313832,Belvalkar Chaitrangan, 27.0 Lac -  42.0 Lac,1 BHK Flats,data not available in site,",Lift,Security,Reserved Parking,Visitor Parking,Maintenance Staff,Rain Water Harvesting,Water Storage,Fire Fighting Equipment No,Power Back Up No,Swimming Pool No,Club House No,Intercom Facility",Yes,Detail not provided,Ready To Move,4576 - 6667,10-Apr,14-Apr,8,90,Residential,Flat,8 Acre,Yes,Yes,"Kalpak Homes Chaitrangan At Bibwewadi , Near Lake Town Society , Opp Majestic Towers Katraj Bibwewad",411046,"Belvalkar Housing Company
                      	


                                Years of Experience - 57",data not available in site, Near Lake Town Society ,yes,No,No,No,No,No
https://www.magicbricks.com/dreams-sankalp-wagholi-pune-pdpid-4d4235303232363832,Dreams Sankalp, 19.0 Lac -  24.0 Lac,1 BHK Flats,"Why Buy in this Project?
Connectivity:Pune Airport 7 km | 40 min
Infrastructure:Dhole Patil Col... 3 km | 15 min
The Lexicon Int... 6 km | 30 min
Kesnand Road 2 km | 15 min
USP:Wagholi is an emerging locality in Pune, with many new infrastructural developments. The locality offers a number of upcoming projects available at pocket-friendly prices. It has connectivity via Lohegaon Road and Awhalwadi Road to other parts of the city. The growing IT industry has resulted in huge corporate migration who look favorably at the housing options available.
+2 more",",Club House,Jogging and Strolling Track,Cycling & Jogging Track,Power Back Up,Lift,Security,Park,Reserved Parking,Visitor Parking,Intercom Facility,Maintenance Staff,Banquet Hall",Detail not provided,Detail not provided,Ready To Move,3704 - 5322,10-May,16-Jul,2,504,Residential,Flat,40 Acre,No,Yes,"Gat No. 862, (P), Wagholi, Pune ",412207,Dreams Developers,data not available in site, Wagholi,yes,No,No,No,No,No
https://www.magicbricks.com/suyog-nisarg-wagholi-pune-pdpid-4d4235303137343632,Suyog Nisarg, 29.0 Lac -  45.5 Lac,"1,2 BHK Flats","Why Buy in this Project?
Airport - 5km
Pune station- 13km
Kharadi IT park- 6km
Kalyani nagar- 9km
Vimannagar- 8km
Magarpatta city - 12km
USP:Near to Pune Nagar Highway, Airport & IT Parks are in 5 KM Radius
+4 more",",Club House,Jogging and Strolling Track,Power Back Up,Lift,Security,Reserved Parking,Intercom Facility,Gymnasium,Kids Play Area,Piped Gas,Rain Water Harvesting,Vaastu Compliant",Detail not provided,Yes,Ready To Move,4795 - 5983,12-Oct,19-Mar,10,535,Residential,Flat,11 Acre,Yes,Yes,"Gat No.1395/1 & 1428,Taluka Haveli,Wagholi Road,Lohgaon Rd,Wagholi, Pune, Maharashtra",412207,"Suyog Group
                      	


                                Years of Experience - 43",data not available in site,Wagholi,yes,yes,No,No,No,No
https://www.magicbricks.com/majestique-manhattan-wagholi-pune-pdpid-4d4235303832393035,Majestique Manhattan, 26.0 Lac -  42.0 Lac,"1,2 BHK Flats","Why Buy in this Project?
A completely gated community that promotes a sense of community living along with privacy.

Project provides all the basic amenities
3-tiered stringent security
Covered parking area with reserved spaces
Location Advantage:Pune Airport - 7 kms.
Pune Station - 12 kms.
Lexicon international school - 1 km.
SCHOOLSThe Lexicon International Prodigy Public School, Dhole Patil International School.
COLLEGESJSPMS Bhivrabai Sawant Polytechnic, Bharatiya Jain Sanghatana College of Arts Science and Commerce, Parvatibai Genba Moze College of Engineering.
HOSPITALSLifeline Specialty Vignaharta Hospital, Nawale Hospital.
SUPERMARKETS/ MALLSSeasons More Reliance.
OTHER10 Minutes from Bharat Petrol pump.
+10 more",",Club House,Jogging and Strolling Track,Cycling & Jogging Track,Dance Studio,Power Back Up,Swimming Pool,Security,Park,Intercom Facility,Banquet Hall,Gymnasium,Kids Play Area",Yes,Yes,Under Construction,3236 - 19000,15-Dec,22-Dec,10,714,Residential,Flat,10 Acre,No,Yes,"Opposite Lexicon International School, Near JSPM College, Wagholi, Pune. ",412207,"Majestique Landmarks
                      	


                                Years of Experience - 46",SpecificationsStandard RCC of good qualityFINISHES2 x 2 vitrified Tile flooringAntiskid ceramic tile flooring for toiletTOILETSAnti-skid ceramic tile flooring for toiletToilet dado up to lintel levelGood Quality CP fittingsGood Quality Sanitory fittingsDOORS and WINDOWSLaminated flush doorsAluminum powder coated windowsKITCHENKitchen platform with S.S. sinkELECTRICALGood Quality electrical switchesProvision for A.C. Points in bedroomConcealed electrical wiring and plumbing, Wagholi,yes,yes,No,No,No,No
https://www.magicbricks.com/sawant-vihar-katraj-pune-pdpid-4d4235303035333732,Sawant Vihar, 45.0 Lac Onwards,1 BHK Flats,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,7143,3-Feb,6-Mar,3,153,Residential,Flat,2 Acre,Yes,Yes,"82/2 Sawant Vihar Phase ,Near Katraj Snake Park., Katraj, Pune, Maharashtra.",411046,Sattish Sawant Group,data not available in site, Katraj,yes,No,No,No,No,No
https://www.magicbricks.com/hill-view-undri-pune-pdpid-4d4235303233353933,Hill View, 27.0 Lac -  46.0 Lac,"1,2 BHK Flats",Why Buy in this Project?,",Club House,Jogging and Strolling Track,Cycling & Jogging Track,Power Back Up,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Maintenance Staff,Banquet Hall",Detail not provided,Detail not provided,Ready To Move,3708 - 4318,12-Dec,15-Sep,2,152,Residential,Flat,2 Acre,Yes,Yes,Hill View Undri Pisoli Road Pisoli Pune Maharashtra ,411060,"Ashapura Promoters and Developers
                      	


                                Years of Experience - 12",data not available in site,Hill View Undri Pisoli Road Pisoli Pune Maharashtra ,yes,yes,No,No,No,No
https://www.magicbricks.com/shapoorji-pallonji-vanaha-bavdhan-pune-pdpid-4d4235323239393333,Shapoorji Pallonji Vanaha, 34.0 Lac -  1.28 Cr,"1,2,3 BHK Flats","Why Buy in this Project?
Most developing area In west pune
1000 Acre Township
Pune's Biggest Township
Premium 1, 2, 3 BHK Homes
150 Acres Private Golf Course
Self Sufficient Township (All Necessary Amenities)
Diverse Flora/Fauna (Biodiversity)
Peace and Tranquility (Detached from City Noise)
Healthier Life (More Than 70% Open Space)
Location Advantages:Mumbai-Pune expressway and near Chandani Chowk.
6 Lane Paud Mahad National Highway
10 lane National Mumbai Bangalore Highway
14-lane wide Proposed Ring Road
8 lane flyover at Chandni chowk
Mahalunge Maan Hitech City Park
Sri Chaitanya Techno School (10 min)
Suryadatta School (12 min)
Ryan International School (12 min)
Sri Suryakantam Ravishankar Vidya mandir (28 min)
Sanskruti School (29 min)
Loyola High School (25 min)
Vidhya Valley school (28 min)
Indus International School (35 min)
Nutan School (40 min)
Chellaram (10 min)
Opel (10 min)
Om Hospital (15 min)
Bavdhan Medicare Centre (16 min)
Sahyadri Hospital (19 min)
Prime Multispecialty Hospital (21 min)
Krishna Hospital (22 min)
Subodh Hospital (24 min)
Dinanath Mangeshkar hospital (32 min)
Ruby Hall Clinic (41 min)
Grocery Mart (11 min)
Neelam Market ( 13 min)
Shree Guruprasad Retail (15 min)
Suraj General Store (17 min)
City pride Multiplex (28 min)
Pavilion MR Mall 129 min)
E Square (30 min)
Pune Central (31 min)
D Mart (27 min)
Xion Mall 124 min)
Big Bazar (44 min)
Business Square (12 min)
DSK Raanwara Commercial Complex (13 min)
Rworking Hub (14 min)
Manjula Nest Commercial Hub (18 min)
Magnolia Business Center (21 min)
Key Stone Business Hub (22 min)
Suyash Commercial Complex (21 min)
The Business Hub (25 min)
Solitaire Business Hub (22 min)
Sai Crystal Commercial Complex (27 min)
+52 more",",Lift,Security,Park,Kids Play Area No,Power Back Up No,Swimming Pool No,Club House No,Reserved Parking No,Visitor Parking No,Intercom Facility No,Maintenance Staff No,Bank & ATM",Yes,Detail not provided,Under Construction,4913 - 8115,21-Jan,24-Mar,6,data not available in site,Residential,Flat,1000 Acre,data not available in site,data not available in site,"Survey No. 100, Mokai Vasti, Bavdhan, Pune, Maharashtra",411008,Shapoorji Pallonji Real Estate,"ABOUT EDGEEDGE is part of a holistic strategy to street construction in rapidly urbanizing economies onto a more low-carbon path, a green building standard, and a certification system for over 140 countries.EDGE certification ensure energy-efficient homes, hence bringing down your utility bills.PAINTINGInterior walls & ceiling finished with OBD paintExterior walls finished with textured/exterior grade paintFLOORINGVitrified tiles of size 600 mm x 600 mm with spacer for living, dining, kitchen & bedroomsRough textured tiles of size 300 mm x 300 mm with spacer in bathroom flooring & 300 mm x 450mm tiles with spacer bathroom wallRough textured tiles in balcony & utility areaDOORSVideo door phone at the main doorMain door: Pre-engineered/wooden flush door with laminates on both sidesBedrooms doors: Pre-engineered/wooden flush door with laminates on both sidesToilet door: Granite frame with pre-engineered/wooden flush doorCylindrical lock for all bedroomsNight latch: Dorset or equivalent for the main doorWINDOWSSliding powder-coated aluminum windowsSafety railing in all bedroom windowsELECTRICALSElectrical points: Concealed wiring with modular switches and sockets from Anchor, Precision or equivalentRAILINGMS Railing with synthetic enamel paint finishKITCHENKitchen counter: Granite platform with stainless steel sink from Nirali/Futura or equivalentWall: Ceramic Dado tiles up to 600 mm above the countertopAdequate electrical points provided for kitchen appliancesProvision for exhaust fansProvision for water purifierBATHROOMSWall-hung washbasin in all toiletsBranded sanitary fittings from CERA or equivalentBranded CP fitting from Jaquar or equivalentProvision for exhaust fanFalse ceiling in all bathroomsProvision for geysers in bathroomsConcealed dual flush system in bathroomsSolar water heating provision in one bathroom", Bavdhan,yes,yes,yes,No,No,No
https://www.magicbricks.com/amanora-desire-tower-amanora-park-town-pune-pdpid-4d4235323038343133,Amanora Desire Tower, 43.0 Lac -  46.0 Lac,Flats,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,7517 - 8042,data not available in site,data not available in site,data not available in site,data not available in site,Residential,Flat,data not available in site,data not available in site,data not available in site,"Amanora Park Town, Hadapsar, Pune, Maharashtra ",411028,data not available in site,data not available in site, Pune,No,No,No,No,No,No
https://www.magicbricks.com/kumar-paradise-hadapsar-pune-pdpid-4d4235303033353237,Kumar Paradise, 61.0 Lac -  72.0 Lac,2 BHK Flats,data not available in site,",Jogging and Strolling Track,Swimming Pool,Intercom Facility,Indoor Games Room,Kids Play Area,Flower Gardens,Outdoor Tennis Courts,Kids Play Pool With Water Slides No,Power Back Up No,Club House No,Lift No,Security",Yes,Detail not provided,Ready To Move,6131 - 7236,8-Jun,10-Jun,3,133,Residential,Flat,4 Acre,Yes,Yes,data not available in site,411028,Kumar Properties,data not available in site,data not available in site,No,yes,No,No,No,No
https://www.magicbricks.com/godrej-rejuve-keshav-nagar-pune-pdpid-4d4235313139383337,Godrej Rejuve, 51.0 Lac -  1.02 Cr,"2,3 BHK Flats","Why Buy in this Project?
IT & ITESEON IT Park 6.5 kms
World Trade Centre 6.5 kms
Zensar IT Park 5.6 kms
Magarpatta IT Park 5.6 kms
Cerebrum IT Park 7.4 kms
GigaSpace 7.9 kms
Weikfield IT Park 7.1 kms
SCHOOLSKalyani School 7.0 kms
Orbis School 1.6 kms
VIBGYOR, Magarpatta 5.2 kms
Pawar Public School 4.6 Kms
HDFC School 4.5 kms
Bishops School, Kalyani Nagar 7.1 kms
Victorious International School 6.7 kms
HOSPITALSColumbia Asia Hospital 3.0 kms
Rakshak Hospital 5.0 Kms
Noble Hospital 6.0 kms
Sahyadri Hospital 6.0 kms
MALLSAmanora Town Centre 4.6 kms
Seasons Mall 3.8 kms
Nitesh Hub 7.0 kms
Inorbit Mall 6.3 Kms
Phoenix Market City 7.6 Kms
Mariplex Mall 6.5 Kms
HOTELRadisson Hotel 5.5 kms
Hyatt Regency 7.1 kms
Westin Hotel 6.2 kms
Novotel Hotel 9.1 Kms
KEY PLACESKharadi 4 Kms
Magarpatta 5.1 Kms
Kalyani Nagar 6.6 Kms
Koregaon Park 6.5 Kms
VimanNagar 8.9 Kms
USP:100 meters Walk of Life.
600 mts of Cross fit track.
Cricket Tree House Skate Park.
+33 more",",Cycling & Jogging Track,Lift,Gymnasium,Flower Gardens No,Power Back Up No,Swimming Pool No,Club House No,Security No,Reserved Parking No,Visitor Parking No,Intercom Facility No,Maintenance Staff",Yes,Yes,Under Construction,4890 - 10384,data not available in site,22-Mar,17,2730,Residential,Flat,42 Acre,No,Yes,"Survey no: 9 to 14, Near Renuka Mata mandir Before Kalyani Centre for Technology and Innovation, Keshav Nagar, Mundhwa, Pune, Maharashtra",411036,Godrej Properties,"FlooringLiving/ dining - vitrified tiles.Master bedroom - vitrified tiles.Other bedrooms - vitrified tiles.Balconies - anti-bacterial tiles.Utility area - Anti-bacterial tiles.Master Toilet - Anti-bacterial tiles.Other toilet - Anti-bacterial tiles.Kitchen - Vitrified tiles.Special FeaturesRO water purifier.Inverters within flat.Piped gas connection.Parapet wall, MS railings.Video door phone with Intercom.Solar water (in master bed toilet).Modular kitchen cabinets below platform.KitchenBlack Granite counter top + SS sink with drain board.Wall cladding with anti-bacterial tiles above counter upto 2 ft.ElectricalsModular switches- Legrand or equivalent.Provision for Cable TV, telephone points.StructureEarthquake resistant framed RCC structure in ALU form.WallsInternal- Air purifying paint.External walls- smooth finish with texture paint (no drain board).Doors & WindowsMain entrance - engineered Pre-Hung factory made wooden door shutters and frame.Other doors- Engineered Pre-Hung factory made wooden door shutters and frame.Windows- Powder coated aluminium windows with mosquito nets & heat reflecting films.ToiletsSanitary ware - Jaguar or equivalent.CP fittings - Jaguar or equivalent.Counter top - black granite counter top.Wall cladding (other toilets)- anti bacterial tiles", Mundhwa,No,yes,yes,No,No,No
https://www.magicbricks.com/kumar-shantiniketan-baner-pashan-link-road-pune-pdpid-4d4235313733353935,Kumar Shantiniketan, 60.0 Lac -  95.0 Lac,2 BHK Flats,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,6000 - 7000,data not available in site,19-Mar,1,19,Residential,Flat,data not available in site,data not available in site,data not available in site,data not available in site,411021,data not available in site,"RCC Frame structure with design conducive tc Earthquake parameters pertaining to zone III4ft / 6ft Internal Brick WorkInternal Plaster in Sank Finish.External Plaster sand FacedOil Bound distemper for internal wallsVitrified tile flooring in Hall, Dining, Kitchen, and in all the bedroomsAnti skid floor tiles in toilets, terraces and Dry BalconiesDesigner flooring for Entrance LobbiesDesigner glazed tiles dado upto 7 inch height in toiletsGranite Door frames in Toilets.",data not available in site,No,yes,No,No,No,No
